SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR31929615,SAMN46161483,PRJNA1104658,7160,Illumina NovaSeq X Plus,49511646,14.9,4290.33,Aedes albopictus,RNA-Seq,Transcriptomic,Random Pcr,,2025/10/10
SRR31929616,SAMN46161482,PRJNA1104658,7160,Illumina NovaSeq X Plus,40846879,12.3,3537.59,Aedes albopictus,RNA-Seq,Transcriptomic,Random Pcr,,2025/10/10
SRR31929617,SAMN46161480,PRJNA1104658,7160,NextSeq 2000,12069998,0.9,320.66,Aedes albopictus,miRNA-Seq,Transcriptomic,Rt-Pcr,,2025/10/10
SRR31929618,SAMN46161479,PRJNA1104658,7160,NextSeq 2000,17008898,1.3,438.74,Aedes albopictus,miRNA-Seq,Transcriptomic,Rt-Pcr,,2025/10/10
SRR31809931,SAMN45950244,PRJNA1201772,7160,DNBSEQ-T7,25434138,0.6,849.15,Aedes albopictus,RNA-Seq,Transcriptomic,Size Fractionation,,2024/12/23
SRR31809932,SAMN45950243,PRJNA1201772,7160,DNBSEQ-T7,25312436,0.7,863.38,Aedes albopictus,RNA-Seq,Transcriptomic,Size Fractionation,,2024/12/23
SRR31667303,SAMN45466868,PRJNA1196416,7160,BGISEQ-500,21771297,6.5,4528.72,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667304,SAMN45466867,PRJNA1196416,7160,BGISEQ-500,21769881,6.5,4542.53,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667305,SAMN45466866,PRJNA1196416,7160,BGISEQ-500,21788184,6.5,4546.49,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667306,SAMN45466865,PRJNA1196416,7160,BGISEQ-500,24869570,7.5,5201.56,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667307,SAMN45466864,PRJNA1196416,7160,BGISEQ-500,21638580,6.5,4526.09,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667308,SAMN45466863,PRJNA1196416,7160,BGISEQ-500,21718326,6.5,4562.32,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667309,SAMN45466862,PRJNA1196416,7160,BGISEQ-500,22168043,6.7,4610.14,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667310,SAMN45466861,PRJNA1196416,7160,BGISEQ-500,25075170,7.5,5220.83,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667311,SAMN45466870,PRJNA1196416,7160,BGISEQ-500,22037881,6.6,4576.05,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667312,SAMN45466869,PRJNA1196416,7160,BGISEQ-500,24309383,7.3,5068.03,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667313,SAMN45466860,PRJNA1196416,7160,BGISEQ-500,23361610,7.0,4878.04,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31667314,SAMN45466859,PRJNA1196416,7160,BGISEQ-500,25037382,7.5,5193.98,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/12/10
SRR31012761,SAMN44306760,PRJNA1173503,7160,Illumina HiSeq 4000,13191493,0.7,242.6,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2026/01/01
SRR31012762,SAMN44306759,PRJNA1173503,7160,Illumina HiSeq 4000,12257826,0.6,227.03,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2026/01/01
SRR31012763,SAMN44306758,PRJNA1173503,7160,Illumina HiSeq 4000,15577659,0.8,286.26,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2026/01/01
SRR31012764,SAMN44306757,PRJNA1173503,7160,Illumina HiSeq 4000,18482129,0.9,342.48,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2026/01/01
SRR31012765,SAMN44306756,PRJNA1173503,7160,Illumina HiSeq 4000,10607640,2.1,843.79,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR31012766,SAMN44306755,PRJNA1173503,7160,Illumina HiSeq 4000,19610918,3.9,1551.42,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR31012767,SAMN44306754,PRJNA1173503,7160,Illumina HiSeq 4000,11884693,2.4,941.8,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR31012768,SAMN44306753,PRJNA1173503,7160,Illumina HiSeq 4000,14196614,2.8,1112.12,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR31012769,SAMN44306768,PRJNA1173503,7160,NextSeq 500,11418855,0.9,334.65,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012770,SAMN44306767,PRJNA1173503,7160,NextSeq 500,12750067,1.0,370.34,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012771,SAMN44306766,PRJNA1173503,7160,NextSeq 500,14521476,1.1,425.37,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012772,SAMN44306765,PRJNA1173503,7160,NextSeq 500,10657190,0.8,312.66,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012773,SAMN44306764,PRJNA1173503,7160,NextSeq 500,16021851,1.2,459.97,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012774,SAMN44306763,PRJNA1173503,7160,NextSeq 500,15688426,1.2,456.04,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012775,SAMN44306762,PRJNA1173503,7160,NextSeq 500,17548028,1.3,507.9,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012776,SAMN44306761,PRJNA1173503,7160,NextSeq 500,16234234,1.2,467.73,Aedes albopictus,ChIP-Seq,Genomic,Chip,,2026/01/01
SRR31012777,SAMN44306752,PRJNA1173503,7160,Illumina HiSeq 4000,9185966,1.8,708.2,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR31012778,SAMN44306751,PRJNA1173503,7160,Illumina HiSeq 4000,9536801,1.9,740.17,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2026/01/01
SRR30971948,SAMN44267561,PRJNA1172286,7160,BGISEQ-500,21921699,1.1,988.21,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971949,SAMN44267560,PRJNA1172286,7160,BGISEQ-500,21902109,1.1,994.48,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971950,SAMN44267559,PRJNA1172286,7160,BGISEQ-500,21924537,1.1,1002.2,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971951,SAMN44267558,PRJNA1172286,7160,BGISEQ-500,21922147,1.1,998.17,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971956,SAMN44267557,PRJNA1172286,7160,BGISEQ-500,21914958,1.1,994.41,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971967,SAMN44267556,PRJNA1172286,7160,BGISEQ-500,21923361,1.1,996.57,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971978,SAMN44267555,PRJNA1172286,7160,BGISEQ-500,21919129,1.1,995.42,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971982,SAMN44267578,PRJNA1172286,7160,BGISEQ-500,21905567,1.1,973.66,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971983,SAMN44267577,PRJNA1172286,7160,BGISEQ-500,21902403,1.1,987.19,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971984,SAMN44267576,PRJNA1172286,7160,BGISEQ-500,21900862,1.1,975.68,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971985,SAMN44267575,PRJNA1172286,7160,BGISEQ-500,21897443,1.1,977.87,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971986,SAMN44267574,PRJNA1172286,7160,BGISEQ-500,21894383,1.1,994.32,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971987,SAMN44267573,PRJNA1172286,7160,BGISEQ-500,21900601,1.1,983.96,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971988,SAMN44267572,PRJNA1172286,7160,BGISEQ-500,21901463,1.1,976.85,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971989,SAMN44267554,PRJNA1172286,7160,BGISEQ-500,21911759,1.1,982.59,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971990,SAMN44267571,PRJNA1172286,7160,BGISEQ-500,21904431,1.1,997.53,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971991,SAMN44267570,PRJNA1172286,7160,BGISEQ-500,21901573,1.1,980.35,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971992,SAMN44267569,PRJNA1172286,7160,BGISEQ-500,21928004,1.1,984.66,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971993,SAMN44267568,PRJNA1172286,7160,BGISEQ-500,21927882,1.1,1000.03,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971994,SAMN44267567,PRJNA1172286,7160,BGISEQ-500,21916095,1.1,1003.53,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971995,SAMN44267566,PRJNA1172286,7160,BGISEQ-500,21918731,1.1,998.9,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971996,SAMN44267565,PRJNA1172286,7160,BGISEQ-500,21921014,1.1,993.93,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971997,SAMN44267564,PRJNA1172286,7160,BGISEQ-500,21917017,1.1,989.67,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971998,SAMN44267563,PRJNA1172286,7160,BGISEQ-500,21929115,1.1,1001.16,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30971999,SAMN44267562,PRJNA1172286,7160,BGISEQ-500,21917141,1.1,984.68,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30972000,SAMN44267553,PRJNA1172286,7160,BGISEQ-500,21920351,1.1,1005.35,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30972001,SAMN44267552,PRJNA1172286,7160,BGISEQ-500,21873977,1.1,980.89,Aedes albopictus,RNA-Seq,Transcriptomic,Oligo-Dt,,2024/10/13
SRR30730294,SAMN43832959,PRJNA1162937,7160,MGISEQ-2000RS,76374994,22.9,11847.95,Aedes albopictus,RNA-Seq,Metatranscriptomic,Random,,2025/10/01
SRR30718056,SAMN43818466,PRJNA1162665,7160,MGISEQ-2000RS,89978403,27.0,13879.61,Aedes albopictus,RNA-Seq,Metatranscriptomic,Random,,2025/10/01
SRR30716719,SAMN43816587,PRJNA1162562,7160,MGISEQ-2000RS,111005638,33.3,16903.19,Aedes albopictus,RNA-Seq,Metatranscriptomic,Random,,2025/10/01
SRR29849762,SAMN42537999,PRJNA1136651,7160,Illumina HiSeq 2000,20960377,6.3,1947.87,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29849763,SAMN42537998,PRJNA1136651,7160,Illumina HiSeq 2000,24079798,7.2,2034.17,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29849764,SAMN42537997,PRJNA1136651,7160,Illumina HiSeq 2000,26529497,7.9,2264.73,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29849765,SAMN42537996,PRJNA1136651,7160,Illumina HiSeq 2000,23392650,7.0,2131.12,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29849766,SAMN42537995,PRJNA1136651,7160,Illumina HiSeq 2000,19652060,5.9,1793.93,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29849767,SAMN42537994,PRJNA1136651,7160,Illumina HiSeq 2000,27161138,8.1,2306.94,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2024/09/30
SRR29292312,SAMN41688557,PRJNA1120364,7160,Illumina MiSeq,23016,0.0,4.43,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29294098,SAMN41692855,PRJNA1120411,7160,NextSeq 2000,1388655,0.4,142.16,Aedes albopictus,WGS,Genomic,Random,,2024/08/31
SRR29292623,SAMN41688465,PRJNA1120364,7160,Illumina MiSeq,14027,0.0,5.33,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292625,SAMN41688464,PRJNA1120364,7160,Illumina MiSeq,29929,0.0,11.26,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292626,SAMN41688463,PRJNA1120364,7160,Illumina MiSeq,21840,0.0,8.36,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292120,SAMN41688381,PRJNA1120364,7160,Illumina MiSeq,32977,0.0,11.97,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292628,SAMN41688380,PRJNA1120364,7160,Illumina MiSeq,20830,0.0,4.26,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292629,SAMN41688379,PRJNA1120364,7160,Illumina MiSeq,7646,0.0,2.82,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292630,SAMN41688378,PRJNA1120364,7160,Illumina MiSeq,16395,0.0,6.17,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292631,SAMN41688377,PRJNA1120364,7160,Illumina MiSeq,18285,0.0,6.74,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292632,SAMN41688376,PRJNA1120364,7160,Illumina MiSeq,17624,0.0,6.56,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292633,SAMN41688375,PRJNA1120364,7160,Illumina MiSeq,13046,0.0,4.89,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292634,SAMN41688374,PRJNA1120364,7160,Illumina MiSeq,9331,0.0,3.48,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292635,SAMN41688373,PRJNA1120364,7160,Illumina MiSeq,30082,0.0,11.23,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292636,SAMN41687841,PRJNA1120364,7160,Illumina MiSeq,15460,0.0,4.24,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292637,SAMN41688372,PRJNA1120364,7160,Illumina MiSeq,6778,0.0,2.51,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292638,SAMN41688371,PRJNA1120364,7160,Illumina MiSeq,19981,0.0,7.37,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292639,SAMN41688370,PRJNA1120364,7160,Illumina MiSeq,20206,0.0,7.52,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292640,SAMN41688369,PRJNA1120364,7160,Illumina MiSeq,17665,0.0,6.45,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292641,SAMN41688368,PRJNA1120364,7160,Illumina MiSeq,2218,0.0,0.88,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292642,SAMN41688367,PRJNA1120364,7160,Illumina MiSeq,8777,0.0,3.27,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292643,SAMN41688366,PRJNA1120364,7160,Illumina MiSeq,5940,0.0,2.13,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292644,SAMN41688365,PRJNA1120364,7160,Illumina MiSeq,1546,0.0,0.44,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292645,SAMN41688364,PRJNA1120364,7160,Illumina MiSeq,22114,0.0,8.12,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292646,SAMN41688363,PRJNA1120364,7160,Illumina MiSeq,23513,0.0,8.25,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292647,SAMN41687840,PRJNA1120364,7160,Illumina MiSeq,16299,0.0,4.44,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292648,SAMN41688362,PRJNA1120364,7160,Illumina MiSeq,9521,0.0,3.31,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292649,SAMN41688361,PRJNA1120364,7160,Illumina MiSeq,14946,0.0,4.62,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292650,SAMN41688360,PRJNA1120364,7160,Illumina MiSeq,5322,0.0,1.93,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292651,SAMN41688359,PRJNA1120364,7160,Illumina MiSeq,348,0.0,0.19,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292652,SAMN41688358,PRJNA1120364,7160,Illumina MiSeq,23720,0.0,4.76,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292653,SAMN41688357,PRJNA1120364,7160,Illumina MiSeq,48760,0.0,7.73,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292654,SAMN41688356,PRJNA1120364,7160,Illumina MiSeq,11703,0.0,3.94,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292655,SAMN41688355,PRJNA1120364,7160,Illumina MiSeq,9401,0.0,3.26,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292656,SAMN41688354,PRJNA1120364,7160,Illumina MiSeq,9859,0.0,3.72,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292657,SAMN41688353,PRJNA1120364,7160,Illumina MiSeq,7771,0.0,2.2,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292658,SAMN41688267,PRJNA1120364,7160,Illumina MiSeq,22314,0.0,8.25,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292660,SAMN41688266,PRJNA1120364,7160,Illumina MiSeq,254,0.0,0.11,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292661,SAMN41688265,PRJNA1120364,7160,Illumina MiSeq,2272,0.0,0.45,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292662,SAMN41688264,PRJNA1120364,7160,Illumina MiSeq,99,0.0,0.09,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292663,SAMN41688263,PRJNA1120364,7160,Illumina MiSeq,39366,0.0,14.28,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292664,SAMN41687830,PRJNA1120364,7160,Illumina MiSeq,14027,0.0,3.76,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292665,SAMN41688262,PRJNA1120364,7160,Illumina MiSeq,31343,0.0,5.07,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292666,SAMN41688261,PRJNA1120364,7160,Illumina MiSeq,22835,0.0,8.33,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292667,SAMN41688260,PRJNA1120364,7160,Illumina MiSeq,2865,0.0,0.5,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292668,SAMN41688259,PRJNA1120364,7160,Illumina MiSeq,11329,0.0,4.18,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292669,SAMN41688258,PRJNA1120364,7160,Illumina MiSeq,10953,0.0,4.04,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292670,SAMN41688257,PRJNA1120364,7160,Illumina MiSeq,6591,0.0,2.3,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292671,SAMN41688256,PRJNA1120364,7160,Illumina MiSeq,22103,0.0,8.21,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292672,SAMN41688255,PRJNA1120364,7160,Illumina MiSeq,12886,0.0,2.76,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292673,SAMN41688254,PRJNA1120364,7160,Illumina MiSeq,14093,0.0,2.95,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292674,SAMN41688253,PRJNA1120364,7160,Illumina MiSeq,14807,0.0,5.43,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292675,SAMN41687829,PRJNA1120364,7160,Illumina MiSeq,13860,0.0,3.84,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292676,SAMN41688252,PRJNA1120364,7160,Illumina MiSeq,15422,0.0,5.6,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292677,SAMN41688251,PRJNA1120364,7160,Illumina MiSeq,2356,0.0,0.95,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292678,SAMN41688250,PRJNA1120364,7160,Illumina MiSeq,3514,0.0,1.42,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292679,SAMN41688249,PRJNA1120364,7160,Illumina MiSeq,8827,0.0,3.49,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292680,SAMN41688248,PRJNA1120364,7160,Illumina MiSeq,10518,0.0,4.14,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292681,SAMN41688247,PRJNA1120364,7160,Illumina MiSeq,8036,0.0,1.49,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292682,SAMN41688246,PRJNA1120364,7160,Illumina MiSeq,8321,0.0,1.56,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292683,SAMN41688245,PRJNA1120364,7160,Illumina MiSeq,11953,0.0,4.75,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292684,SAMN41688244,PRJNA1120364,7160,Illumina MiSeq,15821,0.0,6.15,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292685,SAMN41688243,PRJNA1120364,7160,Illumina MiSeq,8381,0.0,3.16,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292686,SAMN41687828,PRJNA1120364,7160,Illumina MiSeq,16134,0.0,4.46,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292687,SAMN41688242,PRJNA1120364,7160,Illumina MiSeq,11792,0.0,4.44,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292688,SAMN41688241,PRJNA1120364,7160,Illumina MiSeq,7963,0.0,2.99,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292689,SAMN41688240,PRJNA1120364,7160,Illumina MiSeq,13852,0.0,5.09,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292690,SAMN41687819,PRJNA1120364,7160,Illumina MiSeq,16043,0.0,4.44,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292692,SAMN41688151,PRJNA1120364,7160,Illumina MiSeq,2948,0.0,1.11,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292693,SAMN41688150,PRJNA1120364,7160,Illumina MiSeq,222,0.0,0.14,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292694,SAMN41688149,PRJNA1120364,7160,Illumina MiSeq,11727,0.0,4.25,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292695,SAMN41688148,PRJNA1120364,7160,Illumina MiSeq,3421,0.0,0.98,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292696,SAMN41688147,PRJNA1120364,7160,Illumina MiSeq,3256,0.0,0.67,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292697,SAMN41688146,PRJNA1120364,7160,Illumina MiSeq,5133,0.0,1.12,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292698,SAMN41688145,PRJNA1120364,7160,Illumina MiSeq,54847,0.0,20.22,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292699,SAMN41688144,PRJNA1120364,7160,Illumina MiSeq,2813,0.0,0.95,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292700,SAMN41688143,PRJNA1120364,7160,Illumina MiSeq,4023,0.0,1.5,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292701,SAMN41688142,PRJNA1120364,7160,Illumina MiSeq,286,0.0,0.16,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292702,SAMN41687818,PRJNA1120364,7160,Illumina MiSeq,14583,0.0,4.03,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292703,SAMN41688141,PRJNA1120364,7160,Illumina MiSeq,20289,0.0,7.39,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292704,SAMN41688140,PRJNA1120364,7160,Illumina MiSeq,20625,0.0,7.63,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292705,SAMN41688139,PRJNA1120364,7160,Illumina MiSeq,19636,0.0,7.19,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292706,SAMN41688138,PRJNA1120364,7160,Illumina MiSeq,22910,0.0,8.32,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292707,SAMN41688137,PRJNA1120364,7160,Illumina MiSeq,26016,0.0,9.45,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292708,SAMN41688136,PRJNA1120364,7160,Illumina MiSeq,13508,0.0,5.0,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292709,SAMN41688135,PRJNA1120364,7160,Illumina MiSeq,10541,0.0,2.24,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292710,SAMN41688134,PRJNA1120364,7160,Illumina MiSeq,1729,0.0,0.71,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292711,SAMN41688133,PRJNA1120364,7160,Illumina MiSeq,1272,0.0,0.52,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/06
SRR29292712,SAMN41688132,PRJNA1120364,7160,Illumina MiSeq,21951,0.0,8.07,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292713,SAMN41687817,PRJNA1120364,7160,Illumina MiSeq,17752,0.0,4.9,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
SRR29292714,SAMN41688131,PRJNA1120364,7160,Illumina MiSeq,12516,0.0,4.6,Aedes albopictus,AMPLICON,Genomic,Pcr,,2024/06/05
